dataset,config,model,subject,real_slope,pseudo_mean,d,n_pseudo_draws,used
erp_core,config4,M15_LZ_Fz_0_150,sub-033,-0.40168549959752325,0.12821439649172633,-0.5298998960892496,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-034,0.22924732083571167,-0.040854862532680454,0.27010218336839215,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-035,-0.6746911668980848,-0.1259928723455531,-0.5486982945525317,934,True
erp_core,config4,M15_LZ_Fz_0_150,sub-037,0.24284533310041,0.7485348662805772,-0.5056895331801672,8,False
erp_core,config4,M15_LZ_Fz_0_150,sub-038,-0.1668358032903074,-0.014619371635347355,-0.15221643165496004,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-039,-3.3908559202135486,,,0,False
erp_core,config4,M15_LZ_Fz_0_150,sub-040,-0.1853615165532954,,,871,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-001,-0.19749340950276992,0.04287835319550494,-0.24037176269827487,1000,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-002,0.1515313035089991,-0.029914950100945505,0.1814462536099446,1000,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-003,0.0920387440091066,0.002886071949947385,0.08915267205915921,4,False
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-005,-0.0028113338597300155,,,0,False
